GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,TeamId,Playoffs
2018-03-24,4,21701091,1610612740,NOP,New Orleans,43-31,16,21,24,30,0,0,0,0,0,0,0,0,0,0,91,0.396,0.75,0.28600000000000003,19,46,16,1610612740.0,1
2018-03-27,5,21701112,1610612740,NOP,New Orleans,43-32,24,25,26,28,0,0,0,0,0,0,0,0,0,0,103,0.457,0.929,0.16699999999999998,28,54,16,1610612740.0,1
2018-03-30,3,21701131,1610612740,NOP,New Orleans,43-33,29,28,22,23,0,0,0,0,0,0,0,0,0,0,102,0.483,0.833,0.423,25,41,11,1610612740.0,1
2018-04-01,8,21701150,1610612740,NOP,New Orleans,43-34,28,22,25,29,0,0,0,0,0,0,0,0,0,0,104,0.45799999999999996,0.7390000000000001,0.344,28,44,21,1610612740.0,1
2018-04-04,5,21701173,1610612740,NOP,New Orleans,44-34,32,33,32,26,0,0,0,0,0,0,0,0,0,0,123,0.523,0.895,0.444,32,48,16,1610612740.0,1
2018-04-06,9,21701189,1610612740,NOP,New Orleans,45-34,39,24,23,36,0,0,0,0,0,0,0,0,0,0,122,0.455,0.8,0.42100000000000004,29,55,15,1610612740.0,1
2018-04-07,5,21701195,1610612740,NOP,New Orleans,46-34,40,27,21,38,0,0,0,0,0,0,0,0,0,0,126,0.563,0.773,0.40700000000000003,39,34,8,1610612740.0,1
2018-04-09,9,21701212,1610612740,NOP,New Orleans,47-34,31,28,34,20,0,0,0,0,0,0,0,0,0,0,113,0.46299999999999997,0.7,0.36700000000000005,34,50,7,1610612740.0,1
2018-04-11,8,21701226,1610612740,NOP,New Orleans,48-34,27,34,29,32,0,0,0,0,0,0,0,0,0,0,122,0.591,0.684,0.263,30,51,19,1610612740.0,1
2017-10-18,6,21700008,1610612763,MEM,Memphis,1-0,27,27,25,24,0,0,0,0,0,0,0,0,0,0,103,0.424,0.5710000000000001,0.31,19,45,11,,0
2017-10-21,7,21700033,1610612763,MEM,Memphis,2-0,31,25,32,23,0,0,0,0,0,0,0,0,0,0,111,0.46799999999999997,0.784,0.37,20,40,14,,0
2017-10-23,3,21700043,1610612763,MEM,Memphis,3-0,24,26,20,28,0,0,0,0,0,0,0,0,0,0,98,0.426,0.919,0.316,16,38,12,,0
2017-10-25,7,21700061,1610612763,MEM,Memphis,3-1,18,31,23,22,0,0,0,0,0,0,0,0,0,0,94,0.45799999999999996,0.667,0.387,14,36,17,,0
2017-10-26,2,21700066,1610612763,MEM,Memphis,4-1,28,26,22,20,0,0,0,0,0,0,0,0,0,0,96,0.41100000000000003,0.867,0.294,18,46,18,,0
2017-10-28,4,21700080,1610612763,MEM,Memphis,5-1,30,24,27,22,0,0,0,0,0,0,0,0,0,0,103,0.47100000000000003,0.75,0.424,26,42,9,,0
2017-10-30,5,21700096,1610612763,MEM,Memphis,5-2,31,26,25,17,0,0,0,0,0,0,0,0,0,0,99,0.344,0.818,0.22899999999999998,17,48,7,,0
2017-11-01,8,21700112,1610612763,MEM,Memphis,5-3,26,28,21,24,0,0,0,0,0,0,0,0,0,0,99,0.47600000000000003,0.688,0.33299999999999996,21,31,13,,0
2017-11-04,1,21700131,1610612763,MEM,Memphis,6-3,27,33,27,26,0,0,0,0,0,0,0,0,0,0,113,0.47600000000000003,0.833,0.419,21,39,11,,0
2017-11-05,10,21700145,1610612763,MEM,Memphis,6-4,24,30,16,32,0,0,0,0,0,0,0,0,0,0,102,0.46,0.7859999999999999,0.297,23,39,12,,0
2017-11-07,9,21700157,1610612763,MEM,Memphis,7-4,23,24,27,24,0,0,0,0,0,0,0,0,0,0,98,0.479,0.84,0.368,18,34,14,,0
2017-11-11,4,21700180,1610612763,MEM,Memphis,7-5,22,28,20,26,0,0,0,0,0,0,0,0,0,0,96,0.48100000000000004,0.778,0.3,23,41,19,,0
2017-11-13,3,21700194,1610612763,MEM,Memphis,7-6,29,36,12,26,0,0,0,0,0,0,0,0,0,0,103,0.48700000000000004,0.857,0.423,21,37,14,,0
2017-11-15,5,21700208,1610612763,MEM,Memphis,7-7,25,28,31,29,0,0,0,0,0,0,0,0,0,0,113,0.512,0.773,0.25,29,43,14,,0
2017-11-18,5,21700232,1610612763,MEM,Memphis,7-8,25,25,17,16,0,0,0,0,0,0,0,0,0,0,83,0.36,0.737,0.259,18,48,12,,0
2017-11-20,6,21700246,1610612763,MEM,Memphis,7-9,24,22,25,21,0,0,0,0,0,0,0,0,0,0,92,0.384,0.7829999999999999,0.267,23,35,8,,0
2017-11-22,8,21700260,1610612763,MEM,Memphis,7-10,27,29,16,22,0,0,0,0,0,0,0,0,0,0,94,0.457,0.929,0.24100000000000002,25,52,17,,0
2017-11-24,8,21700274,1610612763,MEM,Memphis,7-11,18,27,29,18,0,0,0,0,0,0,0,0,0,0,92,0.493,0.688,0.375,28,23,18,,0
2017-11-26,3,21700289,1610612763,MEM,Memphis,7-12,22,25,18,23,0,0,0,0,0,0,0,0,0,0,88,0.4,0.889,0.32,15,35,14,,0
2017-11-29,9,21700311,1610612763,MEM,Memphis,7-13,21,28,24,22,0,0,0,0,0,0,0,0,0,0,95,0.455,0.875,0.5,21,37,17,,0
2017-12-01,6,21700323,1610612763,MEM,Memphis,7-14,18,20,21,20,0,0,0,0,0,0,0,0,0,0,79,0.405,0.778,0.33299999999999996,19,38,16,,0
2017-12-02,4,21700329,1610612763,MEM,Memphis,7-15,32,20,30,29,0,0,0,0,0,0,0,0,0,0,111,0.512,0.857,0.565,31,36,12,,0
2017-12-04,7,21700345,1610612763,MEM,Memphis,8-15,29,27,20,19,0,0,0,0,0,0,0,0,0,0,95,0.47200000000000003,0.875,0.28600000000000003,22,41,16,,0
2017-12-06,5,21700357,1610612763,MEM,Memphis,8-16,32,17,18,21,0,0,0,0,0,0,0,0,0,0,88,0.414,0.818,0.429,14,27,15,,0
2017-12-08,5,21700371,1610612763,MEM,Memphis,8-17,34,28,31,14,0,0,0,0,0,0,0,0,0,0,107,0.5,0.727,0.33299999999999996,24,35,16,,0
2017-12-09,8,21700382,1610612763,MEM,Memphis,8-18,34,23,9,26,9,0,0,0,0,0,0,0,0,0,101,0.44299999999999995,0.588,0.39399999999999996,23,47,13,,0
2017-12-11,3,21700393,1610612763,MEM,Memphis,8-19,23,19,18,22,0,0,0,0,0,0,0,0,0,0,82,0.389,0.667,0.29600000000000004,17,31,14,,0
2017-12-13,3,21700406,1610612763,MEM,Memphis,8-20,12,17,28,30,0,0,0,0,0,0,0,0,0,0,87,0.38299999999999995,0.938,0.35700000000000004,18,47,16,,0
2017-12-15,8,21700425,1610612763,MEM,Memphis,9-20,17,23,32,24,0,0,0,0,0,0,0,0,0,0,96,0.462,0.706,0.48,21,43,21,,0
2017-12-16,8,21700436,1610612763,MEM,Memphis,9-21,12,28,33,20,0,0,0,0,0,0,0,0,0,0,93,0.405,0.882,0.41200000000000003,18,38,13,,0
2017-12-20,11,21700464,1610612763,MEM,Memphis,9-22,28,23,14,19,0,0,0,0,0,0,0,0,0,0,84,0.33299999999999996,0.8420000000000001,0.387,20,41,16,,0
2017-12-21,4,21700469,1610612763,MEM,Memphis,9-23,25,26,30,14,0,0,0,0,0,0,0,0,0,0,95,0.433,0.75,0.192,15,50,9,,0
2017-12-23,8,21700487,1610612763,MEM,Memphis,10-23,30,33,27,25,0,0,0,0,0,0,0,0,0,0,115,0.444,0.88,0.419,28,47,9,,0
2017-12-26,7,21700504,1610612763,MEM,Memphis,10-24,19,34,23,21,0,0,0,0,0,0,0,0,0,0,97,0.402,0.828,0.15,12,38,10,,0
2017-12-27,10,21700515,1610612763,MEM,Memphis,11-24,24,30,22,33,0,0,0,0,0,0,0,0,0,0,109,0.493,0.872,0.23800000000000002,20,37,10,,0
2017-12-30,6,21700535,1610612763,MEM,Memphis,11-25,38,29,31,30,0,0,0,0,0,0,0,0,0,0,128,0.521,0.682,0.7140000000000001,29,38,7,,0
2017-12-31,7,21700543,1610612763,MEM,Memphis,12-25,36,28,26,24,0,0,0,0,0,0,0,0,0,0,114,0.539,0.75,0.467,22,44,16,,0
2018-01-02,5,21700553,1610612763,MEM,Memphis,12-26,31,31,22,21,0,0,0,0,0,0,0,0,0,0,105,0.48100000000000004,0.636,0.308,18,38,14,,0
2018-01-05,8,21700575,1610612763,MEM,Memphis,12-27,24,26,22,28,0,0,0,0,0,0,0,0,0,0,100,0.40700000000000003,0.769,0.33299999999999996,20,46,16,,0
2018-01-10,7,21700609,1610612763,MEM,Memphis,13-27,29,31,17,28,0,0,0,0,0,0,0,0,0,0,105,0.42,0.813,0.263,21,50,9,,0
2018-01-12,8,21700625,1610612763,MEM,Memphis,13-28,26,21,13,18,0,0,0,0,0,0,0,0,0,0,78,0.39,0.7859999999999999,0.292,17,36,14,,0
2018-01-15,7,21700645,1610612763,MEM,Memphis,14-28,34,26,37,26,0,0,0,0,0,0,0,0,0,0,123,0.512,0.853,0.455,24,48,18,,0
2018-01-17,6,21700658,1610612763,MEM,Memphis,15-28,32,29,27,17,0,0,0,0,0,0,0,0,0,0,105,0.451,0.765,0.35700000000000004,23,44,11,,0
2018-01-19,4,21700670,1610612763,MEM,Memphis,16-28,30,10,27,39,0,0,0,0,0,0,0,0,0,0,106,0.44299999999999995,0.7829999999999999,0.294,24,49,13,,0
2018-01-20,4,21700677,1610612763,MEM,Memphis,16-29,18,26,37,23,0,0,0,0,0,0,0,0,0,0,104,0.451,0.938,0.429,22,44,14,,0
2018-01-22,4,21700690,1610612763,MEM,Memphis,17-29,19,30,25,31,0,0,0,0,0,0,0,0,0,0,105,0.423,0.8290000000000001,0.385,14,32,12,,0
2018-01-24,7,21700707,1610612763,MEM,Memphis,17-30,21,19,24,21,0,0,0,0,0,0,0,0,0,0,85,0.434,0.7859999999999999,0.111,19,41,17,,0
2018-01-26,5,21700718,1610612763,MEM,Memphis,17-31,20,30,26,24,0,0,0,0,0,0,0,0,0,0,100,0.48100000000000004,0.778,0.29600000000000004,31,43,19,,0
2018-01-29,3,21700740,1610612763,MEM,Memphis,18-31,22,42,26,30,0,0,0,0,0,0,0,0,0,0,120,0.5660000000000001,0.833,0.5,29,38,20,,0
2018-01-31,1,21700753,1610612763,MEM,Memphis,18-32,25,28,22,26,0,0,0,0,0,0,0,0,0,0,101,0.47600000000000003,0.733,0.462,20,41,18,,0
2018-02-01,1,21700761,1610612763,MEM,Memphis,18-33,25,26,25,26,0,0,0,0,0,0,0,0,0,0,102,0.41700000000000004,1.0,0.258,22,49,9,,0
2018-02-04,4,21700787,1610612763,MEM,Memphis,18-34,24,20,30,12,0,0,0,0,0,0,0,0,0,0,86,0.358,0.87,0.32,17,45,19,,0
2018-02-06,3,21700799,1610612763,MEM,Memphis,18-35,15,20,19,28,0,0,0,0,0,0,0,0,0,0,82,0.43,0.769,0.182,23,37,25,,0
2018-02-07,4,21700808,1610612763,MEM,Memphis,18-36,16,23,24,25,0,0,0,0,0,0,0,0,0,0,88,0.42,0.75,0.348,18,36,15,,0
2018-02-11,7,21700839,1610612763,MEM,Memphis,18-37,18,36,26,12,0,0,0,0,0,0,0,0,0,0,92,0.39,0.917,0.214,21,47,17,,0
2018-02-14,9,21700861,1610612763,MEM,Memphis,18-38,33,20,31,30,0,0,0,0,0,0,0,0,0,0,114,0.512,0.8,0.519,29,41,12,,0
2018-02-23,6,21700878,1610612763,MEM,Memphis,18-39,27,22,22,18,0,0,0,0,0,0,0,0,0,0,89,0.39299999999999996,0.778,0.375,22,37,21,,0
2018-02-24,2,21700885,1610612763,MEM,Memphis,18-40,31,21,18,19,0,0,0,0,0,0,0,0,0,0,89,0.43799999999999994,0.8240000000000001,0.455,16,40,19,,0
2018-02-26,2,21700898,1610612763,MEM,Memphis,18-41,24,17,28,29,0,0,0,0,0,0,0,0,0,0,98,0.436,0.7809999999999999,0.217,27,40,10,,0
2018-02-28,6,21700918,1610612763,MEM,Memphis,18-42,27,27,18,30,0,0,0,0,0,0,0,0,0,0,102,0.379,0.821,0.419,23,48,20,,0
2018-03-02,6,21700931,1610612763,MEM,Memphis,18-43,29,25,26,22,0,0,0,0,0,0,0,0,0,0,102,0.44,0.8,0.37,26,40,20,,0
2018-03-03,1,21700936,1610612763,MEM,Memphis,18-44,27,25,27,21,0,0,0,0,0,0,0,0,0,0,100,0.409,0.6920000000000001,0.273,24,46,9,,0
2018-03-05,5,21700954,1610612763,MEM,Memphis,18-45,23,22,27,26,0,0,0,0,0,0,0,0,0,0,98,0.525,0.667,0.364,26,42,20,,0
2018-03-07,3,21700967,1610612763,MEM,Memphis,18-46,22,29,24,35,0,0,0,0,0,0,0,0,0,0,110,0.488,0.8,0.345,24,33,14,,0
2018-03-09,4,21700980,1610612763,MEM,Memphis,18-47,23,15,20,20,0,0,0,0,0,0,0,0,0,0,78,0.373,0.7140000000000001,0.273,16,39,15,,0
2018-03-10,3,21700989,1610612763,MEM,Memphis,18-48,13,17,33,17,0,0,0,0,0,0,0,0,0,0,80,0.35700000000000004,0.765,0.389,19,41,14,,0
2018-03-12,2,21701002,1610612763,MEM,Memphis,18-49,24,26,23,30,0,0,0,0,0,0,0,0,0,0,103,0.47200000000000003,0.526,0.33299999999999996,27,31,9,,0
2018-03-15,5,21701024,1610612763,MEM,Memphis,18-50,29,23,23,35,0,0,0,0,0,0,0,0,0,0,110,0.43700000000000006,0.84,0.371,27,47,14,,0
2018-03-17,7,21701040,1610612763,MEM,Memphis,19-50,34,19,31,17,0,0,0,0,0,0,0,0,0,0,101,0.40700000000000003,0.7859999999999999,0.406,21,47,11,,0
2018-03-19,4,21701053,1610612763,MEM,Memphis,19-51,31,32,31,21,0,0,0,0,0,0,0,0,0,0,115,0.523,0.65,0.435,21,42,16,,0
2018-03-21,2,21701066,1610612763,MEM,Memphis,19-52,19,25,25,36,0,0,0,0,0,0,0,0,0,0,105,0.40399999999999997,0.8,0.33299999999999996,25,47,13,,0
2018-03-22,1,21701072,1610612763,MEM,Memphis,19-53,14,28,15,22,0,0,0,0,0,0,0,0,0,0,79,0.385,0.7140000000000001,0.222,13,38,19,,0
2018-03-24,5,21701092,1610612763,MEM,Memphis,19-54,28,29,14,22,0,0,0,0,0,0,0,0,0,0,93,0.41700000000000004,0.818,0.172,20,43,10,,0
2018-03-26,4,21701106,1610612763,MEM,Memphis,20-54,26,33,19,23,0,0,0,0,0,0,0,0,0,0,101,0.47600000000000003,0.667,0.484,25,35,13,,0
2018-03-28,4,21701119,1610612763,MEM,Memphis,21-54,20,33,23,32,0,0,0,0,0,0,0,0,0,0,108,0.488,0.565,0.52,23,46,15,,0
2018-03-30,7,21701135,1610612763,MEM,Memphis,21-55,14,33,29,21,0,0,0,0,0,0,0,0,0,0,97,0.48100000000000004,0.667,0.391,24,33,13,,0
2018-04-01,12,21701154,1610612763,MEM,Memphis,21-56,24,27,24,23,0,0,0,0,0,0,0,0,0,0,98,0.455,0.75,0.429,20,42,17,,0
2018-04-04,5,21701173,1610612763,MEM,Memphis,21-57,23,30,20,22,0,0,0,0,0,0,0,0,0,0,95,0.39799999999999996,0.733,0.313,19,37,21,,0
2018-04-06,8,21701188,1610612763,MEM,Memphis,21-58,22,26,15,30,0,0,0,0,0,0,0,0,0,0,93,0.44,0.722,0.25,20,38,15,,0
2018-04-08,4,21701199,1610612763,MEM,Memphis,22-58,30,32,34,34,0,0,0,0,0,0,0,0,0,0,130,0.578,0.75,0.485,36,43,12,,0
2018-04-09,6,21701209,1610612763,MEM,Memphis,22-59,26,27,22,19,0,0,0,0,0,0,0,0,0,0,94,0.41200000000000003,0.905,0.278,20,35,17,,0
2018-04-11,9,21701227,1610612763,MEM,Memphis,22-60,28,29,39,27,0,0,0,0,0,0,0,0,0,0,123,0.484,0.917,0.419,22,41,13,,0
2017-10-18,7,21700009,1610612737,ATL,Atlanta,1-0,27,31,24,35,0,0,0,0,0,0,0,0,0,0,117,0.511,0.8,0.5,20,50,13,,0
2017-10-20,1,21700017,1610612737,ATL,Atlanta,1-1,28,28,17,18,0,0,0,0,0,0,0,0,0,0,91,0.379,0.857,0.233,19,38,13,,0
2017-10-22,1,21700038,1610612737,ATL,Atlanta,1-2,25,28,24,27,0,0,0,0,0,0,0,0,0,0,104,0.34,0.917,0.259,21,48,16,,0
2017-10-23,2,21700042,1610612737,ATL,Atlanta,1-3,23,21,29,20,0,0,0,0,0,0,0,0,0,0,93,0.474,0.778,0.41200000000000003,14,41,20,,0
2017-10-26,1,21700065,1610612737,ATL,Atlanta,1-4,20,19,20,27,0,0,0,0,0,0,0,0,0,0,86,0.395,0.846,0.39299999999999996,22,40,10,,0
2017-10-27,3,21700072,1610612737,ATL,Atlanta,1-5,23,29,19,29,0,0,0,0,0,0,0,0,0,0,100,0.41600000000000004,1.0,0.424,23,43,12,,0
2017-10-29,1,21700085,1610612737,ATL,Atlanta,1-6,16,32,25,33,0,0,0,0,0,0,0,0,0,0,106,0.46799999999999997,0.8079999999999999,0.44799999999999995,27,31,16,,0
2017-11-01,3,21700107,1610612737,ATL,Atlanta,1-7,25,32,36,16,0,0,0,0,0,0,0,0,0,0,109,0.436,0.7040000000000001,0.348,22,49,18,,0
2017-11-03,5,21700123,1610612737,ATL,Atlanta,1-8,25,26,25,28,0,0,0,0,0,0,0,0,0,0,104,0.48100000000000004,0.833,0.33299999999999996,16,41,18,,0
2017-11-05,1,21700136,1610612737,ATL,Atlanta,2-8,37,17,37,26,0,0,0,0,0,0,0,0,0,0,117,0.47700000000000004,0.706,0.44,24,44,17,,0
2017-11-06,1,21700146,1610612737,ATL,Atlanta,2-9,25,29,21,32,0,0,0,0,0,0,0,0,0,0,107,0.48100000000000004,0.8,0.5,24,36,14,,0
2017-11-10,1,21700169,1610612737,ATL,Atlanta,2-10,22,19,28,35,0,0,0,0,0,0,0,0,0,0,104,0.494,0.727,0.33299999999999996,28,45,15,,0
2017-11-11,1,21700177,1610612737,ATL,Atlanta,2-11,19,23,25,27,0,0,0,0,0,0,0,0,0,0,94,0.41,0.706,0.424,19,32,24,,0
2017-11-13,4,21700195,1610612737,ATL,Atlanta,2-12,32,18,30,25,0,0,0,0,0,0,0,0,0,0,105,0.46,0.889,0.47200000000000003,25,36,16,,0
2017-11-15,1,21700204,1610612737,ATL,Atlanta,3-12,24,40,28,34,0,0,0,0,0,0,0,0,0,0,126,0.633,0.625,0.5,40,53,18,,0
2017-11-18,3,21700230,1610612737,ATL,Atlanta,3-13,35,15,27,22,0,0,0,0,0,0,0,0,0,0,99,0.474,0.8,0.375,24,35,13,,0
2017-11-20,10,21700250,1610612737,ATL,Atlanta,3-14,22,16,27,20,0,0,0,0,0,0,0,0,0,0,85,0.435,0.375,0.267,21,38,15,,0
2017-11-22,4,21700256,1610612737,ATL,Atlanta,3-15,30,33,21,19,0,0,0,0,0,0,0,0,0,0,103,0.48200000000000004,0.867,0.345,26,36,15,,0
2017-11-24,2,21700268,1610612737,ATL,Atlanta,4-15,24,35,30,27,0,0,0,0,0,0,0,0,0,0,116,0.475,0.75,0.419,30,40,9,,0
2017-11-25,4,21700280,1610612737,ATL,Atlanta,4-16,25,14,19,20,0,0,0,0,0,0,0,0,0,0,78,0.34700000000000003,0.87,0.222,18,32,18,,0
2017-11-30,1,21700313,1610612737,ATL,Atlanta,4-17,35,32,23,24,0,0,0,0,0,0,0,0,0,0,114,0.519,0.833,0.387,24,29,17,,0
2017-12-02,3,21700328,1610612737,ATL,Atlanta,5-17,25,29,27,33,0,0,0,0,0,0,0,0,0,0,114,0.475,0.7140000000000001,0.37,18,47,8,,0
2017-12-04,4,21700342,1610612737,ATL,Atlanta,5-18,32,22,15,21,0,0,0,0,0,0,0,0,0,0,90,0.366,0.778,0.3,18,38,18,,0
2017-12-06,3,21700355,1610612737,ATL,Atlanta,5-19,23,29,27,17,10,0,0,0,0,0,0,0,0,0,106,0.43,0.75,0.40700000000000003,25,49,17,,0
2017-12-09,4,21700378,1610612737,ATL,Atlanta,6-19,32,25,32,28,0,0,0,0,0,0,0,0,0,0,117,0.513,0.72,0.515,33,40,12,,0
2017-12-10,6,21700390,1610612737,ATL,Atlanta,6-20,21,31,23,32,0,0,0,0,0,0,0,0,0,0,107,0.48100000000000004,0.8,0.29,22,35,16,,0
2017-12-12,1,21700397,1610612737,ATL,Atlanta,6-21,31,17,29,37,0,0,0,0,0,0,0,0,0,0,114,0.467,0.9229999999999999,0.444,26,37,10,,0
2017-12-14,1,21700413,1610612737,ATL,Atlanta,6-22,31,15,18,27,0,0,0,0,0,0,0,0,0,0,91,0.457,0.615,0.355,28,34,16,,0
2017-12-15,8,21700425,1610612737,ATL,Atlanta,6-23,21,26,26,21,0,0,0,0,0,0,0,0,0,0,94,0.442,0.875,0.387,27,35,17,,0
2017-12-18,3,21700443,1610612737,ATL,Atlanta,7-23,29,29,29,23,0,0,0,0,0,0,0,0,0,0,110,0.45799999999999996,0.8390000000000001,0.364,25,39,12,,0
2017-12-20,2,21700455,1610612737,ATL,Atlanta,7-24,27,24,20,24,0,0,0,0,0,0,0,0,0,0,95,0.43200000000000005,0.85,0.276,27,43,13,,0
2017-12-22,7,21700477,1610612737,ATL,Atlanta,7-25,28,22,31,36,0,0,0,0,0,0,0,0,0,0,117,0.518,0.8240000000000001,0.469,28,27,15,,0
2017-12-23,5,21700484,1610612737,ATL,Atlanta,8-25,25,23,31,33,0,0,0,0,0,0,0,0,0,0,112,0.56,0.818,0.41700000000000004,29,38,15,,0
2017-12-27,3,21700508,1610612737,ATL,Atlanta,9-25,29,26,23,35,0,0,0,0,0,0,0,0,0,0,113,0.436,0.69,0.297,28,53,11,,0
2017-12-29,2,21700522,1610612737,ATL,Atlanta,9-26,22,25,22,29,0,0,0,0,0,0,0,0,0,0,98,0.43200000000000005,0.65,0.375,21,48,18,,0
2017-12-30,4,21700533,1610612737,ATL,Atlanta,10-26,24,22,26,32,0,0,0,0,0,0,0,0,0,0,104,0.449,0.667,0.467,29,45,13,,0
2018-01-02,3,21700551,1610612737,ATL,Atlanta,10-27,27,21,32,23,0,0,0,0,0,0,0,0,0,0,103,0.414,0.84,0.32299999999999995,18,40,16,,0
2018-01-05,9,21700576,1610612737,ATL,Atlanta,10-28,22,24,22,21,0,0,0,0,0,0,0,0,0,0,89,0.361,0.84,0.308,14,39,16,,0
2018-01-07,5,21700590,1610612737,ATL,Atlanta,10-29,27,21,32,33,0,0,0,0,0,0,0,0,0,0,113,0.436,0.826,0.353,22,37,15,,0
2018-01-08,8,21700598,1610612737,ATL,Atlanta,10-30,25,22,30,30,0,0,0,0,0,0,0,0,0,0,107,0.396,0.7240000000000001,0.27,20,56,14,,0
2018-01-10,10,21700612,1610612737,ATL,Atlanta,11-30,29,25,28,28,0,0,0,0,0,0,0,0,0,0,110,0.5,1.0,0.444,25,44,16,,0
2018-01-12,4,21700621,1610612737,ATL,Atlanta,11-31,25,25,24,31,0,0,0,0,0,0,0,0,0,0,105,0.46299999999999997,0.769,0.39299999999999996,21,46,18,,0
2018-01-15,4,21700641,1610612737,ATL,Atlanta,12-31,21,23,28,30,0,0,0,0,0,0,0,0,0,0,102,0.465,0.929,0.36,23,50,15,,0
2018-01-17,2,21700654,1610612737,ATL,Atlanta,13-31,25,20,26,23,0,0,0,0,0,0,0,0,0,0,94,0.41600000000000004,0.769,0.25,32,43,10,,0
2018-01-20,2,21700675,1610612737,ATL,Atlanta,13-32,21,17,25,34,0,0,0,0,0,0,0,0,0,0,97,0.38,0.696,0.22899999999999998,27,45,13,,0
2018-01-22,2,21700688,1610612737,ATL,Atlanta,14-32,19,23,32,30,0,0,0,0,0,0,0,0,0,0,104,0.48200000000000004,1.0,0.462,24,44,17,,0
2018-01-24,5,21700705,1610612737,ATL,Atlanta,14-33,16,24,25,28,0,0,0,0,0,0,0,0,0,0,93,0.39399999999999996,0.706,0.33299999999999996,19,47,16,,0
2018-01-26,1,21700714,1610612737,ATL,Atlanta,14-34,26,26,34,24,0,0,0,0,0,0,0,0,0,0,110,0.46799999999999997,0.84,0.5,23,39,20,,0
2018-01-27,3,21700726,1610612737,ATL,Atlanta,14-35,18,27,26,33,0,0,0,0,0,0,0,0,0,0,104,0.43200000000000005,0.762,0.27899999999999997,24,32,12,,0
2018-01-29,2,21700739,1610612737,ATL,Atlanta,15-35,27,28,21,29,0,0,0,0,0,0,0,0,0,0,105,0.494,0.875,0.382,27,44,21,,0
2018-01-31,3,21700755,1610612737,ATL,Atlanta,15-36,28,24,32,26,0,0,0,0,0,0,0,0,0,0,110,0.506,0.909,0.375,26,29,9,,0
2018-02-02,2,21700767,1610612737,ATL,Atlanta,15-37,32,23,20,35,0,0,0,0,0,0,0,0,0,0,110,0.425,0.912,0.355,21,36,12,,0
2018-02-04,3,21700786,1610612737,ATL,Atlanta,16-37,21,23,25,30,0,0,0,0,0,0,0,0,0,0,99,0.402,0.737,0.455,25,44,16,,0
2018-02-06,3,21700799,1610612737,ATL,Atlanta,17-37,22,29,28,29,0,0,0,0,0,0,0,0,0,0,108,0.506,0.762,0.32,29,36,13,,0
2018-02-08,1,21700811,1610612737,ATL,Atlanta,17-38,23,16,31,28,0,0,0,0,0,0,0,0,0,0,98,0.425,0.667,0.4,25,46,17,,0
2018-02-09,3,21700819,1610612737,ATL,Atlanta,17-39,27,29,26,25,0,0,0,0,0,0,0,0,0,0,107,0.446,0.895,0.364,20,42,12,,0
2018-02-11,2,21700834,1610612737,ATL,Atlanta,18-39,28,27,27,36,0,0,0,0,0,0,0,0,0,0,118,0.48700000000000004,0.865,0.345,27,35,13,,0
2018-02-13,2,21700848,1610612737,ATL,Atlanta,18-40,24,19,18,31,0,0,0,0,0,0,0,0,0,0,92,0.384,0.7,0.34299999999999997,21,50,12,,0
2018-02-14,1,21700853,1610612737,ATL,Atlanta,18-41,14,19,28,37,0,0,0,0,0,0,0,0,0,0,98,0.42700000000000005,0.8420000000000001,0.182,25,43,11,,0
2018-02-23,2,21700874,1610612737,ATL,Atlanta,18-42,22,22,22,27,0,0,0,0,0,0,0,0,0,0,93,0.451,0.632,0.226,14,40,22,,0
2018-02-26,1,21700897,1610612737,ATL,Atlanta,18-43,22,24,29,29,0,0,0,0,0,0,0,0,0,0,104,0.375,0.706,0.222,21,41,11,,0
2018-02-28,3,21700915,1610612737,ATL,Atlanta,19-43,28,27,30,22,0,0,0,0,0,0,0,0,0,0,107,0.43700000000000006,0.815,0.31,21,49,21,,0
2018-03-02,3,21700928,1610612737,ATL,Atlanta,19-44,31,19,34,25,0,0,0,0,0,0,0,0,0,0,109,0.442,0.9,0.429,21,35,19,,0
2018-03-04,1,21700943,1610612737,ATL,Atlanta,20-44,29,27,30,27,0,0,0,0,0,0,0,0,0,0,113,0.457,0.833,0.515,23,49,16,,0
2018-03-06,2,21700958,1610612737,ATL,Atlanta,20-45,28,23,26,13,0,0,0,0,0,0,0,0,0,0,90,0.425,0.762,0.28600000000000003,22,44,21,,0
2018-03-09,2,21700978,1610612737,ATL,Atlanta,20-46,15,22,26,24,0,0,0,0,0,0,0,0,0,0,87,0.415,0.9,0.303,21,35,18,,0
2018-03-11,2,21700993,1610612737,ATL,Atlanta,20-47,34,16,35,37,0,0,0,0,0,0,0,0,0,0,122,0.512,0.8640000000000001,0.475,32,42,15,,0
2018-03-13,3,21701007,1610612737,ATL,Atlanta,20-48,28,38,22,19,0,0,0,0,0,0,0,0,0,0,107,0.425,0.833,0.419,26,47,15,,0
